order_id,customer_id,employee_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_address,ship_city,ship_region,ship_postal_code,ship_country,_sdc_deleted_at,_sdc_received_at,_sdc_extracted_at,_sdc_batched_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at,order_id,product_id,unit_price,quantity,discount,_sdc_batched_at,_sdc_received_at,_sdc_deleted_at,_sdc_extracted_at,_sdc_table_version,_sdc_sequence,_sdc_source_file,_sdc_source_lineno,_sdc_sync_started_at
10267,FRANK,4,1996-07-29,1996-08-26,1996-08-06,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.819301,2025-01-31 16:46:07.171221,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,21,1738342429848,10267,40,14.7,50,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297155,,2025-01-31 16:25:34.466231,,1738342448297,order_details-20250131T132534.singer.gz,54,1738342429848
10267,FRANK,4,1996-07-29,1996-08-26,1996-08-06,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.819301,2025-01-31 16:46:07.171221,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,21,1738342429848,10267,59,44,70,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29721,,2025-01-31 16:25:34.466246,,1738342448297,order_details-20250131T132534.singer.gz,55,1738342429848
10267,FRANK,4,1996-07-29,1996-08-26,1996-08-06,1,208.58,Frankenversand,Berliner Platz 43,München,,80805,Germany,,2025-01-31 16:54:09.819301,2025-01-31 16:46:07.171221,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,21,1738342429848,10267,76,14.4,15,0.15,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297264,,2025-01-31 16:25:34.466262,,1738342448297,order_details-20250131T132534.singer.gz,56,1738342429848
10268,GROSR,8,1996-07-30,1996-08-27,1996-08-02,3,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,,2025-01-31 16:54:09.819385,2025-01-31 16:46:07.171249,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,22,1738342429848,10268,29,99,10,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297317,,2025-01-31 16:25:34.466276,,1738342448297,order_details-20250131T132534.singer.gz,57,1738342429848
10268,GROSR,8,1996-07-30,1996-08-27,1996-08-02,3,66.29,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,DF,1081,Venezuela,,2025-01-31 16:54:09.819385,2025-01-31 16:46:07.171249,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,22,1738342429848,10268,72,27.8,4,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297371,,2025-01-31 16:25:34.466292,,1738342448297,order_details-20250131T132534.singer.gz,58,1738342429848
10269,WHITC,5,1996-07-31,1996-08-14,1996-08-09,1,4.56,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,,2025-01-31 16:54:09.819468,2025-01-31 16:46:07.171273,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,23,1738342429848,10269,33,2,60,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297425,,2025-01-31 16:25:34.466307,,1738342448297,order_details-20250131T132534.singer.gz,59,1738342429848
10269,WHITC,5,1996-07-31,1996-08-14,1996-08-09,1,4.56,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,,2025-01-31 16:54:09.819468,2025-01-31 16:46:07.171273,2025-01-31 16:54:09.781973,,1738342449819,public-orders-20250131T134606.singer.gz,23,1738342429848,10269,72,27.8,20,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297481,,2025-01-31 16:25:34.466323,,1738342448297,order_details-20250131T132534.singer.gz,60,1738342429848
10270,WARTH,1,1996-08-01,1996-08-29,1996-08-02,1,136.54,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,,2025-01-31 16:54:09.819551,2025-01-31 16:46:07.171299,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,24,1738342429848,10270,36,15.2,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297533,,2025-01-31 16:25:34.466341,,1738342448298,order_details-20250131T132534.singer.gz,61,1738342429848
10270,WARTH,1,1996-08-01,1996-08-29,1996-08-02,1,136.54,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland,,2025-01-31 16:54:09.819551,2025-01-31 16:46:07.171299,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,24,1738342429848,10270,43,36.8,25,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297588,,2025-01-31 16:25:34.466355,,1738342448298,order_details-20250131T132534.singer.gz,62,1738342429848
10271,SPLIR,6,1996-08-01,1996-08-29,1996-08-30,2,4.54,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,,2025-01-31 16:54:09.819636,2025-01-31 16:46:07.171325,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,25,1738342429848,10271,33,2,24,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297641,,2025-01-31 16:25:34.466371,,1738342448298,order_details-20250131T132534.singer.gz,63,1738342429848
10272,RATTC,6,1996-08-02,1996-08-30,1996-08-06,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.81972,2025-01-31 16:46:07.171351,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,26,1738342429848,10272,20,64.8,6,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297694,,2025-01-31 16:25:34.466386,,1738342448298,order_details-20250131T132534.singer.gz,64,1738342429848
10272,RATTC,6,1996-08-02,1996-08-30,1996-08-06,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.81972,2025-01-31 16:46:07.171351,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,26,1738342429848,10272,31,10,40,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297749,,2025-01-31 16:25:34.466401,,1738342448298,order_details-20250131T132534.singer.gz,65,1738342429848
10272,RATTC,6,1996-08-02,1996-08-30,1996-08-06,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,,2025-01-31 16:54:09.81972,2025-01-31 16:46:07.171351,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,26,1738342429848,10272,72,27.8,24,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297804,,2025-01-31 16:25:34.466416,,1738342448298,order_details-20250131T132534.singer.gz,66,1738342429848
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.819814,2025-01-31 16:46:07.171375,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,27,1738342429848,10273,10,24.8,24,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297857,,2025-01-31 16:25:34.466432,,1738342448298,order_details-20250131T132534.singer.gz,67,1738342429848
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.819814,2025-01-31 16:46:07.171375,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,27,1738342429848,10273,31,10,15,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297909,,2025-01-31 16:25:34.466447,,1738342448298,order_details-20250131T132534.singer.gz,68,1738342429848
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.819814,2025-01-31 16:46:07.171375,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,27,1738342429848,10273,33,2,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.297965,,2025-01-31 16:25:34.466461,,1738342448298,order_details-20250131T132534.singer.gz,69,1738342429848
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.819814,2025-01-31 16:46:07.171375,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,27,1738342429848,10273,40,14.7,60,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29802,,2025-01-31 16:25:34.466477,,1738342448298,order_details-20250131T132534.singer.gz,70,1738342429848
10273,QUICK,3,1996-08-05,1996-09-02,1996-08-12,3,76.07,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany,,2025-01-31 16:54:09.819814,2025-01-31 16:46:07.171375,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,27,1738342429848,10273,76,14.4,33,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298073,,2025-01-31 16:25:34.466492,,1738342448298,order_details-20250131T132534.singer.gz,71,1738342429848
10274,VINET,6,1996-08-06,1996-09-03,1996-08-16,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,,2025-01-31 16:54:09.819902,2025-01-31 16:46:07.171401,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,28,1738342429848,10274,71,17.2,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298126,,2025-01-31 16:25:34.466508,,1738342448298,order_details-20250131T132534.singer.gz,72,1738342429848
10274,VINET,6,1996-08-06,1996-09-03,1996-08-16,1,6.01,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,,2025-01-31 16:54:09.819902,2025-01-31 16:46:07.171401,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,28,1738342429848,10274,72,27.8,7,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298178,,2025-01-31 16:25:34.466523,,1738342448298,order_details-20250131T132534.singer.gz,73,1738342429848
10275,MAGAA,1,1996-08-07,1996-09-04,1996-08-09,1,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,,2025-01-31 16:54:09.819986,2025-01-31 16:46:07.171425,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,29,1738342429848,10275,24,3.6,12,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298235,,2025-01-31 16:25:34.466538,,1738342448298,order_details-20250131T132534.singer.gz,74,1738342429848
10275,MAGAA,1,1996-08-07,1996-09-04,1996-08-09,1,26.93,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,,2025-01-31 16:54:09.819986,2025-01-31 16:46:07.171425,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,29,1738342429848,10275,59,44,6,0.05,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298287,,2025-01-31 16:25:34.466553,,1738342448298,order_details-20250131T132534.singer.gz,75,1738342429848
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,,2025-01-31 16:54:09.82007,2025-01-31 16:46:07.171449,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,30,1738342429848,10276,10,24.8,15,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29834,,2025-01-31 16:25:34.466569,,1738342448298,order_details-20250131T132534.singer.gz,76,1738342429848
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico,,2025-01-31 16:54:09.82007,2025-01-31 16:46:07.171449,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,30,1738342429848,10276,13,4.8,10,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298393,,2025-01-31 16:25:34.466584,,1738342448298,order_details-20250131T132534.singer.gz,77,1738342429848
10277,MORGK,2,1996-08-09,1996-09-06,1996-08-13,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,,2025-01-31 16:54:09.820158,2025-01-31 16:46:07.171473,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,31,1738342429848,10277,28,36.4,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298446,,2025-01-31 16:25:34.466599,,1738342448298,order_details-20250131T132534.singer.gz,78,1738342429848
10277,MORGK,2,1996-08-09,1996-09-06,1996-08-13,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,04179,Germany,,2025-01-31 16:54:09.820158,2025-01-31 16:46:07.171473,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,31,1738342429848,10277,62,39.4,12,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298501,,2025-01-31 16:25:34.466615,,1738342448299,order_details-20250131T132534.singer.gz,79,1738342429848
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820243,2025-01-31 16:46:07.1715,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,32,1738342429848,10278,44,15.5,16,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298555,,2025-01-31 16:25:34.466631,,1738342448299,order_details-20250131T132534.singer.gz,80,1738342429848
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820243,2025-01-31 16:46:07.1715,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,32,1738342429848,10278,59,44,15,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298607,,2025-01-31 16:25:34.466646,,1738342448299,order_details-20250131T132534.singer.gz,81,1738342429848
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820243,2025-01-31 16:46:07.1715,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,32,1738342429848,10278,63,35.1,8,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298659,,2025-01-31 16:25:34.466661,,1738342448299,order_details-20250131T132534.singer.gz,82,1738342429848
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820243,2025-01-31 16:46:07.1715,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,32,1738342429848,10278,73,12,25,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298712,,2025-01-31 16:25:34.466676,,1738342448299,order_details-20250131T132534.singer.gz,83,1738342429848
10279,LEHMS,8,1996-08-13,1996-09-10,1996-08-16,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,,2025-01-31 16:54:09.820328,2025-01-31 16:46:07.172315,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,33,1738342429848,10279,17,31.2,15,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298775,,2025-01-31 16:25:34.46669,,1738342448299,order_details-20250131T132534.singer.gz,84,1738342429848
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820415,2025-01-31 16:46:07.172355,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,34,1738342429848,10280,24,3.6,12,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29883,,2025-01-31 16:25:34.466704,,1738342448299,order_details-20250131T132534.singer.gz,85,1738342429848
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820415,2025-01-31 16:46:07.172355,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,34,1738342429848,10280,55,19.2,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298883,,2025-01-31 16:25:34.466718,,1738342448299,order_details-20250131T132534.singer.gz,86,1738342429848
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden,,2025-01-31 16:54:09.820415,2025-01-31 16:46:07.172355,2025-01-31 16:54:09.781973,,1738342449820,public-orders-20250131T134606.singer.gz,34,1738342429848,10280,75,6.2,30,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.298937,,2025-01-31 16:25:34.466733,,1738342448299,order_details-20250131T132534.singer.gz,87,1738342429848
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,,2025-01-31 16:54:09.820499,2025-01-31 16:46:07.172385,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,35,1738342429848,10281,19,7.3,1,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29899,,2025-01-31 16:25:34.46675,,1738342448299,order_details-20250131T132534.singer.gz,88,1738342429848
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,,2025-01-31 16:54:09.820499,2025-01-31 16:46:07.172385,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,35,1738342429848,10281,24,3.6,6,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299041,,2025-01-31 16:25:34.466766,,1738342448299,order_details-20250131T132534.singer.gz,89,1738342429848
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,,2025-01-31 16:54:09.820499,2025-01-31 16:46:07.172385,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,35,1738342429848,10281,35,14.4,4,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299092,,2025-01-31 16:25:34.466781,,1738342448299,order_details-20250131T132534.singer.gz,90,1738342429848
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,,2025-01-31 16:54:09.820582,2025-01-31 16:46:07.172413,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,36,1738342429848,10282,30,20.7,6,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299142,,2025-01-31 16:25:34.466797,,1738342448299,order_details-20250131T132534.singer.gz,91,1738342429848
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,Romero y tomillo,"Gran Vía, 1",Madrid,,28001,Spain,,2025-01-31 16:54:09.820582,2025-01-31 16:46:07.172413,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,36,1738342429848,10282,57,15.6,2,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299194,,2025-01-31 16:25:34.466812,,1738342448299,order_details-20250131T132534.singer.gz,92,1738342429848
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,2025-01-31 16:54:09.820671,2025-01-31 16:46:07.172439,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,37,1738342429848,10283,15,12.4,20,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299245,,2025-01-31 16:25:34.466828,,1738342448299,order_details-20250131T132534.singer.gz,93,1738342429848
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,2025-01-31 16:54:09.820671,2025-01-31 16:46:07.172439,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,37,1738342429848,10283,19,7.3,18,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299296,,2025-01-31 16:25:34.466843,,1738342448299,order_details-20250131T132534.singer.gz,94,1738342429848
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,2025-01-31 16:54:09.820671,2025-01-31 16:46:07.172439,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,37,1738342429848,10283,60,27.2,35,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299346,,2025-01-31 16:25:34.466858,,1738342448299,order_details-20250131T132534.singer.gz,95,1738342429848
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,,2025-01-31 16:54:09.820671,2025-01-31 16:46:07.172439,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,37,1738342429848,10283,72,27.8,3,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299397,,2025-01-31 16:25:34.466875,,1738342448299,order_details-20250131T132534.singer.gz,96,1738342429848
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,,2025-01-31 16:54:09.820756,2025-01-31 16:46:07.172466,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,38,1738342429848,10284,27,35.1,15,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299447,,2025-01-31 16:25:34.46689,,1738342448299,order_details-20250131T132534.singer.gz,97,1738342429848
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,,2025-01-31 16:54:09.820756,2025-01-31 16:46:07.172466,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,38,1738342429848,10284,44,15.5,21,0,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299498,,2025-01-31 16:25:34.466905,,1738342448300,order_details-20250131T132534.singer.gz,98,1738342429848
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,,2025-01-31 16:54:09.820756,2025-01-31 16:46:07.172466,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,38,1738342429848,10284,60,27.2,20,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.29955,,2025-01-31 16:25:34.466921,,1738342448300,order_details-20250131T132534.singer.gz,99,1738342429848
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,,2025-01-31 16:54:09.820756,2025-01-31 16:46:07.172466,2025-01-31 16:54:09.781973,,1738342449821,public-orders-20250131T134606.singer.gz,38,1738342429848,10284,67,11.2,5,0.25,2025-01-31 16:54:00.927549,2025-01-31 16:54:08.299607,,2025-01-31 16:25:34.466936,,1738342448300,order_details-20250131T132534.singer.gz,100,1738342429848
